"sep=,"
Shimmer_7619_Timestamp_Unix_CAL,Shimmer_7619_GSR_Range_CAL,Shimmer_7619_GSR_Skin_Conductance_CAL,Shimmer_7619_GSR_Skin_Resistance_CAL,Shimmer_7619_PPG_A13_CAL,
1.583380064430542E12,3.0,0.20623820623820627,4848.762109795479,1375.8241758241757,
1.5833800644383545E12,3.0,0.2026862026862027,4933.734939759036,1373.6263736263736,
1.583380064446167E12,3.0,0.20401820401820403,4901.523394994559,1371.4285714285713,
1.5833800644539795E12,3.0,0.20535020535020537,4869.729729729729,1370.6959706959706,
1.583380064461792E12,3.0,0.20179820179820185,4955.4455445544545,1369.9633699633698,
1.5833800644696045E12,3.0,0.20579420579420582,4859.223300970873,1369.9633699633698,
1.583380064477417E12,3.0,0.20313020313020316,4922.950819672131,1369.9633699633698,
1.5833800644852295E12,3.0,0.20357420357420355,4912.213740458015,1370.6959706959706,
1.583380064493042E12,3.0,0.20623820623820627,4848.762109795479,1371.4285714285713,
1.5833800645008545E12,3.0,0.20224220224220224,4944.56641053787,1373.6263736263736,
1.583380064508667E12,3.0,0.20535020535020537,4869.729729729729,1374.3589743589744,
1.5833800645164795E12,3.0,0.20401820401820403,4901.523394994559,1375.091575091575,
1.583380064524292E12,3.0,0.20313020313020316,4922.950819672131,1377.2893772893772,
1.5833800645321045E12,3.0,0.20623820623820627,4848.762109795479,1378.7545787545787,
1.583380064539917E12,3.0,0.20224220224220224,4944.56641053787,1380.2197802197802,
1.5833800645477295E12,3.0,0.20490620490620493,4880.281690140845,1381.6849816849815,
1.583380064555542E12,3.0,0.2044622044622045,4890.879478827361,1381.6849816849815,
1.5833800645633545E12,3.0,0.2026862026862027,4933.734939759036,1383.150183150183,
1.583380064571167E12,3.0,0.20623820623820627,4848.762109795479,1383.8827838827838,
1.5833800645789795E12,3.0,0.2026862026862027,4933.734939759036,1384.6153846153845,
1.583380064586792E12,3.0,0.2044622044622045,4890.879478827361,1385.3479853479853,
1.5833800645946045E12,3.0,0.20535020535020537,4869.729729729729,1384.6153846153845,
1.583380064602417E12,3.0,0.2026862026862027,4933.734939759036,1386.080586080586,
1.5833800646102295E12,3.0,0.20623820623820627,4848.762109795479,1386.080586080586,
1.583380064618042E12,3.0,0.20313020313020316,4922.950819672131,1386.080586080586,
1.5833800646258545E12,3.0,0.20401820401820403,4901.523394994559,1387.5457875457876,
1.583380064633667E12,3.0,0.20579420579420582,4859.223300970873,1387.5457875457876,
1.5833800646414795E12,3.0,0.2026862026862027,4933.734939759036,1389.0109890109889,
1.583380064649292E12,3.0,0.20579420579420582,4859.223300970873,1389.7435897435896,
1.5833800646571045E12,3.0,0.20401820401820403,4901.523394994559,1391.2087912087911,
1.583380064664917E12,3.0,0.20357420357420355,4912.213740458015,1391.2087912087911,
1.5833800646727295E12,3.0,0.20579420579420582,4859.223300970873,1391.9413919413919,
1.583380064680542E12,3.0,0.20224220224220224,4944.56641053787,1392.6739926739926,
1.5833800646883545E12,3.0,0.20535020535020537,4869.729729729729,1395.6043956043954,
1.583380064696167E12,3.0,0.2044622044622045,4890.879478827361,1399.2673992673992,
1.5833800647039795E12,3.0,0.20313020313020316,4922.950819672131,1406.5934065934066,
1.583380064711792E12,3.0,0.2066822066822067,4838.345864661654,1415.3846153846152,
1.5833800647196045E12,3.0,0.2026862026862027,4933.734939759036,1424.1758241758241,
1.583380064727417E12,3.0,0.20535020535020537,4869.729729729729,1435.8974358974358,
1.5833800647352295E12,3.0,0.20490620490620493,4880.281690140845,1446.8864468864467,
1.583380064743042E12,3.0,0.20313020313020316,4922.950819672131,1457.142857142857,
1.5833800647508545E12,3.0,0.2066822066822067,4838.345864661654,1466.6666666666665,
1.583380064758667E12,3.0,0.20357420357420355,4912.213740458015,1475.4578754578754,
1.5833800647664795E12,3.0,0.20535020535020537,4869.729729729729,1482.051282051282,
1.583380064774292E12,3.0,0.20579420579420582,4859.223300970873,1486.4468864468863,
1.5833800647821045E12,3.0,0.20313020313020316,4922.950819672131,1487.179487179487,
1.583380064789917E12,3.0,0.2066822066822067,4838.345864661654,1484.9816849816848,
1.5833800647977295E12,3.0,0.20401820401820403,4901.523394994559,1479.8534798534797,
1.583380064805542E12,3.0,0.20490620490620493,4880.281690140845,1473.260073260073,
1.5833800648133545E12,3.0,0.2066822066822067,4838.345864661654,1464.4688644688645,
1.583380064821167E12,3.0,0.20313020313020316,4922.950819672131,1453.4798534798533,
1.5833800648289795E12,3.0,0.2066822066822067,4838.345864661654,1441.7582417582416,
1.583380064836792E12,3.0,0.2044622044622045,4890.879478827361,1430.03663003663,
1.5833800648446045E12,3.0,0.2044622044622045,4890.879478827361,1417.5824175824175,
1.583380064852417E12,3.0,0.2066822066822067,4838.345864661654,1406.5934065934066,
1.5833800648602295E12,3.0,0.20313020313020316,4922.950819672131,1394.8717948717947,
1.583380064868042E12,3.0,0.20623820623820627,4848.762109795479,1386.080586080586,
1.5833800648758545E12,3.0,0.20535020535020537,4869.729729729729,1378.021978021978,
1.583380064883667E12,3.0,0.20357420357420355,4912.213740458015,1370.6959706959706,
1.5833800648914795E12,3.0,0.20757020757020755,4817.64705882353,1366.3003663003662,
1.583380064899292E12,3.0,0.20357420357420355,4912.213740458015,1362.6373626373625,
1.5833800649071045E12,3.0,0.20579420579420582,4859.223300970873,1361.1721611721612,
1.583380064914917E12,3.0,0.20579420579420582,4859.223300970873,1361.1721611721612,
1.5833800649227295E12,3.0,0.20313020313020316,4922.950819672131,1361.1721611721612,
1.583380064930542E12,3.0,0.20712620712620713,4827.974276527331,1362.6373626373625,
1.5833800649383545E12,3.0,0.20401820401820403,4901.523394994559,1365.5677655677655,
1.583380064946167E12,3.0,0.20535020535020537,4869.729729729729,1369.230769230769,
1.5833800649539795E12,3.0,0.20623820623820627,4848.762109795479,1371.4285714285713,
1.583380064961792E12,3.0,0.20313020313020316,4922.950819672131,1374.3589743589744,
1.5833800649696045E12,3.0,0.2066822066822067,4838.345864661654,1377.2893772893772,
1.583380064977417E12,3.0,0.20401820401820403,4901.523394994559,1380.952380952381,
1.5833800649852295E12,3.0,0.2044622044622045,4890.879478827361,1384.6153846153845,
1.583380064993042E12,3.0,0.2066822066822067,4838.345864661654,1388.278388278388,
1.5833800650008545E12,3.0,0.20357420357420355,4912.213740458015,1391.9413919413919,
1.583380065008667E12,3.0,0.20623820623820627,4848.762109795479,1394.8717948717947,
1.5833800650164795E12,3.0,0.20490620490620493,4880.281690140845,1398.5347985347985,
1.583380065024292E12,3.0,0.20401820401820403,4901.523394994559,1401.4652014652013,
1.5833800650321045E12,3.0,0.20712620712620713,4827.974276527331,1403.6630036630036,
1.583380065039917E12,3.0,0.20357420357420355,4912.213740458015,1405.128205128205,
1.5833800650477295E12,3.0,0.20623820623820627,4848.762109795479,1408.058608058608,
1.583380065055542E12,3.0,0.20579420579420582,4859.223300970873,1408.7912087912086,
1.5833800650633545E12,3.0,0.20357420357420355,4912.213740458015,1408.7912087912086,
1.583380065071167E12,3.0,0.20712620712620713,4827.974276527331,1408.7912087912086,
1.5833800650789795E12,3.0,0.20357420357420355,4912.213740458015,1408.7912087912086,
1.583380065086792E12,3.0,0.20535020535020537,4869.729729729729,1407.3260073260071,
1.5833800650946045E12,3.0,0.20623820623820627,4848.762109795479,1405.8608058608058,
1.583380065102417E12,3.0,0.20313020313020316,4922.950819672131,1403.6630036630036,
1.5833800651102295E12,3.0,0.20712620712620713,4827.974276527331,1400.7326007326005,
1.583380065118042E12,3.0,0.20401820401820403,4901.523394994559,1397.8021978021977,
1.5833800651258545E12,3.0,0.20490620490620493,4880.281690140845,1394.139194139194,
1.583380065133667E12,3.0,0.2066822066822067,4838.345864661654,1390.4761904761904,
1.5833800651414795E12,3.0,0.20313020313020316,4922.950819672131,1387.5457875457876,
1.583380065149292E12,3.0,0.20712620712620713,4827.974276527331,1384.6153846153845,
1.5833800651571045E12,3.0,0.20490620490620493,4880.281690140845,1383.150183150183,
1.583380065164917E12,3.0,0.20490620490620493,4880.281690140845,1380.952380952381,
1.5833800651727295E12,3.0,0.20712620712620713,4827.974276527331,1379.4871794871794,
1.583380065180542E12,3.0,0.20357420357420355,4912.213740458015,1378.021978021978,
1.5833800651883545E12,3.0,0.2066822066822067,4838.345864661654,1377.2893772893772,
1.583380065196167E12,3.0,0.20535020535020537,4869.729729729729,1376.5567765567764,
1.5833800652039795E12,3.0,0.20401820401820403,4901.523394994559,1375.8241758241757,
1.583380065211792E12,3.0,0.20712620712620713,4827.974276527331,1375.091575091575,
1.5833800652196045E12,3.0,0.20357420357420355,4912.213740458015,1375.091575091575,
1.583380065227417E12,3.0,0.20623820623820627,4848.762109795479,1375.8241758241757,
1.5833800652352295E12,3.0,0.20579420579420582,4859.223300970873,1375.8241758241757,
1.583380065243042E12,3.0,0.20401820401820403,4901.523394994559,1376.5567765567764,
1.5833800652508545E12,3.0,0.20712620712620713,4827.974276527331,1377.2893772893772,
1.583380065258667E12,3.0,0.20401820401820403,4901.523394994559,1378.021978021978,
1.5833800652664795E12,3.0,0.20579420579420582,4859.223300970873,1378.7545787545787,
1.583380065274292E12,3.0,0.2066822066822067,4838.345864661654,1379.4871794871794,
1.5833800652821045E12,3.0,0.20357420357420355,4912.213740458015,1380.2197802197802,
1.583380065289917E12,3.0,0.20757020757020755,4817.64705882353,1380.952380952381,
1.5833800652977295E12,3.0,0.2044622044622045,4890.879478827361,1382.4175824175823,
1.583380065305542E12,3.0,0.20535020535020537,4869.729729729729,1383.150183150183,
1.5833800653133545E12,3.0,0.20712620712620713,4827.974276527331,1383.8827838827838,
1.583380065321167E12,3.0,0.20357420357420355,4912.213740458015,1383.8827838827838,
1.5833800653289795E12,3.0,0.20757020757020755,4817.64705882353,1383.150183150183,
1.583380065336792E12,3.0,0.20535020535020537,4869.729729729729,1383.8827838827838,
1.5833800653446045E12,3.0,0.20490620490620493,4880.281690140845,1383.8827838827838,
1.583380065352417E12,3.0,0.20757020757020755,4817.64705882353,1384.6153846153845,
1.5833800653602295E12,3.0,0.20401820401820403,4901.523394994559,1384.6153846153845,
1.583380065368042E12,3.0,0.20712620712620713,4827.974276527331,1386.080586080586,
1.5833800653758545E12,3.0,0.20623820623820627,4848.762109795479,1386.8131868131868,
1.583380065383667E12,3.0,0.2044622044622045,4890.879478827361,1386.8131868131868,
1.5833800653914795E12,3.0,0.20801420801420803,4807.363927427961,1386.8131868131868,
1.583380065399292E12,3.0,0.20401820401820403,4901.523394994559,1387.5457875457876,
1.5833800654071045E12,3.0,0.2066822066822067,4838.345864661654,1387.5457875457876,
1.583380065414917E12,3.0,0.2066822066822067,4838.345864661654,1387.5457875457876,
1.5833800654227295E12,3.0,0.2044622044622045,4890.879478827361,1386.8131868131868,
1.583380065430542E12,3.0,0.20845820845820848,4797.124600638977,1387.5457875457876,
1.5833800654383545E12,3.0,0.20490620490620493,4880.281690140845,1388.278388278388,
1.583380065446167E12,3.0,0.20623820623820627,4848.762109795479,1391.2087912087911,
1.5833800654539795E12,3.0,0.20757020757020755,4817.64705882353,1394.8717948717947,
1.583380065461792E12,3.0,0.2044622044622045,4890.879478827361,1400.7326007326005,
1.5833800654696045E12,3.0,0.20801420801420803,4807.363927427961,1408.7912087912086,
1.583380065477417E12,3.0,0.20535020535020537,4869.729729729729,1417.5824175824175,
1.5833800654852295E12,3.0,0.20579420579420582,4859.223300970873,1427.8388278388277,
1.583380065493042E12,3.0,0.20845820845820848,4797.124600638977,1438.8278388278388,
1.5833800655008545E12,3.0,0.2044622044622045,4890.879478827361,1451.2820512820513,
1.583380065508667E12,3.0,0.20801420801420803,4807.363927427961,1462.2710622710622,
1.5833800655164795E12,3.0,0.2066822066822067,4838.345864661654,1472.5274725274724,
1.583380065524292E12,3.0,0.20579420579420582,4859.223300970873,1479.8534798534797,
1.5833800655321045E12,3.0,0.20845820845820848,4797.124600638977,1484.9816849816848,
1.583380065539917E12,3.0,0.20490620490620493,4880.281690140845,1486.4468864468863,
1.5833800655477295E12,3.0,0.20757020757020755,4817.64705882353,1485.7142857142856,
1.583380065555542E12,3.0,0.20757020757020755,4817.64705882353,1482.051282051282,
1.5833800655633545E12,3.0,0.20535020535020537,4869.729729729729,1476.1904761904761,
1.583380065571167E12,3.0,0.20890220890220892,4786.92879914984,1467.3992673992673,
1.5833800655789795E12,3.0,0.20535020535020537,4869.729729729729,1457.142857142857,
1.583380065586792E12,3.0,0.20712620712620713,4827.974276527331,1446.153846153846,
1.5833800655946045E12,3.0,0.20801420801420803,4807.363927427961,1432.9670329670328,
1.583380065602417E12,3.0,0.20490620490620493,4880.281690140845,1421.9780219780218,
1.5833800656102295E12,3.0,0.20890220890220892,4786.92879914984,1410.2564102564102,
1.583380065618042E12,3.0,0.20579420579420582,4859.223300970873,1399.2673992673992,
1.5833800656258545E12,3.0,0.20712620712620713,4827.974276527331,1389.0109890109889,
1.583380065633667E12,3.0,0.20845820845820848,4797.124600638977,1380.952380952381,
1.5833800656414795E12,3.0,0.20490620490620493,4880.281690140845,1373.6263736263736,
1.583380065649292E12,3.0,0.20890220890220892,4786.92879914984,1367.7655677655678,
1.5833800656571045E12,3.0,0.20623820623820627,4848.762109795479,1364.8351648351647,
1.583380065664917E12,3.0,0.20623820623820627,4848.762109795479,1362.6373626373625,
1.5833800656727295E12,3.0,0.20890220890220892,4786.92879914984,1361.1721611721612,
1.583380065680542E12,3.0,0.20535020535020537,4869.729729729729,1361.1721611721612,
1.5833800656883545E12,3.0,0.20845820845820848,4797.124600638977,1362.6373626373625,
1.583380065696167E12,3.0,0.20712620712620713,4827.974276527331,1364.8351648351647,
1.5833800657039795E12,3.0,0.20579420579420582,4859.223300970873,1367.032967032967,
1.583380065711792E12,3.0,0.20934620934620934,4776.77624602333,1368.4981684981683,
1.5833800657196045E12,3.0,0.20535020535020537,4869.729729729729,1371.4285714285713,
1.583380065727417E12,3.0,0.20845820845820848,4797.124600638977,1373.6263736263736,
1.5833800657352295E12,3.0,0.20801420801420803,4807.363927427961,1377.2893772893772,
1.583380065743042E12,3.0,0.20579420579420582,4859.223300970873,1380.2197802197802,
1.5833800657508545E12,3.0,0.2097902097902098,4766.666666666667,1383.8827838827838,
1.583380065758667E12,3.0,0.20579420579420582,4859.223300970873,1388.278388278388,
1.5833800657664795E12,3.0,0.20757020757020755,4817.64705882353,1391.9413919413919,
1.583380065774292E12,3.0,0.20845820845820848,4797.124600638977,1395.6043956043954,
1.5833800657821045E12,3.0,0.20579420579420582,4859.223300970873,1399.2673992673992,
1.583380065789917E12,3.0,0.20934620934620934,4776.77624602333,1402.197802197802,
1.5833800657977295E12,3.0,0.2066822066822067,4838.345864661654,1405.128205128205,
1.583380065805542E12,3.0,0.20712620712620713,4827.974276527331,1408.058608058608,
1.5833800658133545E12,3.0,0.20934620934620934,4776.77624602333,1410.989010989011,
1.583380065821167E12,3.0,0.20535020535020537,4869.729729729729,1411.7216117216117,
1.5833800658289795E12,3.0,0.20934620934620934,4776.77624602333,1410.989010989011,
1.583380065836792E12,3.0,0.20712620712620713,4827.974276527331,1411.7216117216117,
1.5833800658446045E12,3.0,0.2066822066822067,4838.345864661654,1410.2564102564102,
1.583380065852417E12,3.0,0.20934620934620934,4776.77624602333,1408.7912087912086,
1.5833800658602295E12,3.0,0.20579420579420582,4859.223300970873,1406.5934065934066,
1.583380065868042E12,3.0,0.20890220890220892,4786.92879914984,1403.6630036630036,
1.5833800658758545E12,3.0,0.20801420801420803,4807.363927427961,1401.4652014652013,
1.583380065883667E12,3.0,0.20623820623820627,4848.762109795479,1398.5347985347985,
1.5833800658914795E12,3.0,0.2097902097902098,4766.666666666667,1394.8717948717947,
1.583380065899292E12,3.0,0.20623820623820627,4848.762109795479,1392.6739926739926,
1.5833800659071045E12,3.0,0.20845820845820848,4797.124600638977,1389.0109890109889,
1.583380065914917E12,3.0,0.20845820845820848,4797.124600638977,1386.080586080586,
1.5833800659227295E12,3.0,0.20623820623820627,4848.762109795479,1383.150183150183,
1.583380065930542E12,3.0,0.2097902097902098,4766.666666666667,1380.952380952381,
1.5833800659383545E12,3.0,0.2066822066822067,4838.345864661654,1378.7545787545787,
1.583380065946167E12,3.0,0.20757020757020755,4817.64705882353,1377.2893772893772,
1.5833800659539795E12,3.0,0.20890220890220892,4786.92879914984,1375.091575091575,
1.583380065961792E12,3.0,0.20579420579420582,4859.223300970873,1373.6263736263736,
1.5833800659696045E12,3.0,0.2097902097902098,4766.666666666667,1372.8937728937728,
1.583380065977417E12,3.0,0.20712620712620713,4827.974276527331,1372.8937728937728,
1.5833800659852295E12,3.0,0.20712620712620713,4827.974276527331,1372.8937728937728,
1.583380065993042E12,3.0,0.20934620934620934,4776.77624602333,1372.8937728937728,
1.5833800660008545E12,3.0,0.20579420579420582,4859.223300970873,1373.6263736263736,
1.583380066008667E12,3.0,0.20934620934620934,4776.77624602333,1374.3589743589744,
1.5833800660164795E12,3.0,0.20757020757020755,4817.64705882353,1375.091575091575,
1.583380066024292E12,3.0,0.2066822066822067,4838.345864661654,1375.8241758241757,
1.5833800660321045E12,3.0,0.2097902097902098,4766.666666666667,1377.2893772893772,
1.583380066039917E12,3.0,0.20579420579420582,4859.223300970873,1378.7545787545787,
1.5833800660477295E12,3.0,0.20890220890220892,4786.92879914984,1379.4871794871794,
1.583380066055542E12,3.0,0.20801420801420803,4807.363927427961,1380.2197802197802,
1.5833800660633545E12,3.0,0.20579420579420582,4859.223300970873,1381.6849816849815,
1.583380066071167E12,3.0,0.2097902097902098,4766.666666666667,1382.4175824175823,
1.5833800660789795E12,3.0,0.20579420579420582,4859.223300970873,1383.8827838827838,
1.583380066086792E12,3.0,0.20757020757020755,4817.64705882353,1384.6153846153845,
1.5833800660946045E12,3.0,0.20801420801420803,4807.363927427961,1386.080586080586,
1.583380066102417E12,3.0,0.20535020535020537,4869.729729729729,1386.8131868131868,
1.5833800661102295E12,3.0,0.20845820845820848,4797.124600638977,1388.278388278388,
1.583380066118042E12,3.0,0.20535020535020537,4869.729729729729,1388.278388278388,
1.5833800661258545E12,3.0,0.20623820623820627,4848.762109795479,1389.0109890109889,
1.583380066133667E12,3.0,0.20757020757020755,4817.64705882353,1389.7435897435896,
1.5833800661414795E12,3.0,0.2044622044622045,4890.879478827361,1389.7435897435896,
1.583380066149292E12,3.0,0.20801420801420803,4807.363927427961,1389.7435897435896,
1.5833800661571045E12,3.0,0.20579420579420582,4859.223300970873,1389.7435897435896,
1.583380066164917E12,3.0,0.20579420579420582,4859.223300970873,1389.7435897435896,
1.5833800661727295E12,3.0,0.20801420801420803,4807.363927427961,1389.7435897435896,
1.583380066180542E12,3.0,0.2044622044622045,4890.879478827361,1389.0109890109889,
1.5833800661883545E12,3.0,0.20757020757020755,4817.64705882353,1390.4761904761904,
1.583380066196167E12,3.0,0.2066822066822067,4838.345864661654,1393.4065934065934,
1.5833800662039795E12,3.0,0.20535020535020537,4869.729729729729,1397.8021978021977,
1.583380066211792E12,3.0,0.20845820845820848,4797.124600638977,1402.9304029304028,
1.5833800662196045E12,3.0,0.20490620490620493,4880.281690140845,1410.2564102564102,
1.583380066227417E12,3.0,0.20757020757020755,4817.64705882353,1418.3150183150183,
1.5833800662352295E12,3.0,0.20712620712620713,4827.974276527331,1428.5714285714284,
1.583380066243042E12,3.0,0.20535020535020537,4869.729729729729,1439.5604395604394,
1.5833800662508545E12,3.0,0.20890220890220892,4786.92879914984,1449.8168498168498,
1.583380066258667E12,3.0,0.20535020535020537,4869.729729729729,1459.3406593406592,
1.5833800662664795E12,3.0,0.20712620712620713,4827.974276527331,1467.3992673992673,
1.583380066274292E12,3.0,0.20801420801420803,4807.363927427961,1474.7252747252746,
1.5833800662821045E12,3.0,0.20535020535020537,4869.729729729729,1478.3882783882782,
1.583380066289917E12,3.0,0.20890220890220892,4786.92879914984,1479.120879120879,
1.5833800662977295E12,3.0,0.20623820623820627,4848.762109795479,1477.6556776556777,
1.583380066305542E12,3.0,0.2066822066822067,4838.345864661654,1472.5274725274724,
1.5833800663133545E12,3.0,0.20845820845820848,4797.124600638977,1465.201465201465,
1.583380066321167E12,3.0,0.20535020535020537,4869.729729729729,1456.4102564102564,
1.5833800663289795E12,3.0,0.20890220890220892,4786.92879914984,1444.6886446886447,
1.583380066336792E12,3.0,0.2066822066822067,4838.345864661654,1432.9670329670328,
1.5833800663446045E12,3.0,0.20623820623820627,4848.762109795479,1421.245421245421,
1.583380066352417E12,3.0,0.20890220890220892,4786.92879914984,1408.7912087912086,
1.5833800663602295E12,3.0,0.20535020535020537,4869.729729729729,1397.8021978021977,
1.583380066368042E12,3.0,0.20890220890220892,4786.92879914984,1386.8131868131868,
1.5833800663758545E12,3.0,0.20757020757020755,4817.64705882353,1377.2893772893772,
1.583380066383667E12,3.0,0.20579420579420582,4859.223300970873,1370.6959706959706,
1.5833800663914795E12,3.0,0.20934620934620934,4776.77624602333,1364.102564102564,
1.583380066399292E12,3.0,0.20535020535020537,4869.729729729729,1359.7069597069597,
1.5833800664071045E12,3.0,0.20757020757020755,4817.64705882353,1357.5091575091574,
1.583380066414917E12,3.0,0.20801420801420803,4807.363927427961,1356.7765567765566,
1.5833800664227295E12,3.0,0.20535020535020537,4869.729729729729,1356.7765567765566,
1.583380066430542E12,3.0,0.20934620934620934,4776.77624602333,1356.7765567765566,
1.5833800664383545E12,3.0,0.20579420579420582,4859.223300970873,1358.2417582417581,
1.583380066446167E12,3.0,0.20712620712620713,4827.974276527331,1359.7069597069597,
1.5833800664539795E12,3.0,0.20845820845820848,4797.124600638977,1362.6373626373625,
1.583380066461792E12,3.0,0.20535020535020537,4869.729729729729,1365.5677655677655,
1.5833800664696045E12,3.0,0.20934620934620934,4776.77624602333,1369.230769230769,
1.583380066477417E12,3.0,0.2066822066822067,4838.345864661654,1372.8937728937728,
1.5833800664852295E12,3.0,0.2066822066822067,4838.345864661654,1375.8241758241757,
1.583380066493042E12,3.0,0.20934620934620934,4776.77624602333,1380.2197802197802,
1.5833800665008545E12,3.0,0.20535020535020537,4869.729729729729,1384.6153846153845,
1.583380066508667E12,3.0,0.20890220890220892,4786.92879914984,1389.0109890109889,
1.5833800665164795E12,3.0,0.20712620712620713,4827.974276527331,1393.4065934065934,
1.583380066524292E12,3.0,0.2066822066822067,4838.345864661654,1397.8021978021977,
1.5833800665321045E12,3.0,0.2097902097902098,4766.666666666667,1401.4652014652013,
1.583380066539917E12,3.0,0.20579420579420582,4859.223300970873,1405.8608058608058,
1.5833800665477295E12,3.0,0.20890220890220892,4786.92879914984,1409.5238095238094,
1.583380066555542E12,3.0,0.20757020757020755,4817.64705882353,1410.989010989011,
1.5833800665633545E12,3.0,0.20579420579420582,4859.223300970873,1412.4542124542124,
1.583380066571167E12,3.0,0.20934620934620934,4776.77624602333,1413.9194139194137,
1.5833800665789795E12,3.0,0.20579420579420582,4859.223300970873,1413.1868131868132,
1.583380066586792E12,3.0,0.20801420801420803,4807.363927427961,1411.7216117216117,
1.5833800665946045E12,3.0,0.20845820845820848,4797.124600638977,1410.2564102564102,
1.583380066602417E12,3.0,0.20535020535020537,4869.729729729729,1407.3260073260071,
1.5833800666102295E12,3.0,0.20934620934620934,4776.77624602333,1403.6630036630036,
1.583380066618042E12,3.0,0.20623820623820627,4848.762109795479,1400.7326007326005,
1.5833800666258545E12,3.0,0.20757020757020755,4817.64705882353,1396.3369963369962,
1.583380066633667E12,3.0,0.20890220890220892,4786.92879914984,1392.6739926739926,
1.5833800666414795E12,3.0,0.20579420579420582,4859.223300970873,1388.278388278388,
1.583380066649292E12,3.0,0.20934620934620934,4776.77624602333,1384.6153846153845,
1.5833800666571045E12,3.0,0.20712620712620713,4827.974276527331,1380.952380952381,
1.583380066664917E12,3.0,0.2066822066822067,4838.345864661654,1378.021978021978,
1.5833800666727295E12,3.0,0.20934620934620934,4776.77624602333,1374.3589743589744,
1.583380066680542E12,3.0,0.20535020535020537,4869.729729729729,1372.161172161172,
1.5833800666883545E12,3.0,0.20890220890220892,4786.92879914984,1369.9633699633698,
1.583380066696167E12,3.0,0.20757020757020755,4817.64705882353,1368.4981684981683,
1.5833800667039795E12,3.0,0.20623820623820627,4848.762109795479,1367.7655677655678,
1.583380066711792E12,3.0,0.2097902097902098,4766.666666666667,1367.7655677655678,
1.5833800667196045E12,3.0,0.20579420579420582,4859.223300970873,1367.7655677655678,
1.583380066727417E12,3.0,0.20845820845820848,4797.124600638977,1368.4981684981683,
1.5833800667352295E12,3.0,0.20801420801420803,4807.363927427961,1369.230769230769,
1.583380066743042E12,3.0,0.20579420579420582,4859.223300970873,1370.6959706959706,
1.5833800667508545E12,3.0,0.2097902097902098,4766.666666666667,1372.8937728937728,
1.583380066758667E12,3.0,0.20579420579420582,4859.223300970873,1374.3589743589744,
1.5833800667664795E12,3.0,0.20757020757020755,4817.64705882353,1376.5567765567764,
1.583380066774292E12,3.0,0.20890220890220892,4786.92879914984,1378.7545787545787,
1.5833800667821045E12,3.0,0.20579420579420582,4859.223300970873,1380.2197802197802,
1.583380066789917E12,3.0,0.2097902097902098,4766.666666666667,1381.6849816849815,
1.5833800667977295E12,3.0,0.2066822066822067,4838.345864661654,1383.150183150183,
1.583380066805542E12,3.0,0.20712620712620713,4827.974276527331,1383.8827838827838,
1.5833800668133545E12,3.0,0.20934620934620934,4776.77624602333,1384.6153846153845,
1.583380066821167E12,3.0,0.20579420579420582,4859.223300970873,1384.6153846153845,
1.5833800668289795E12,3.0,0.20934620934620934,4776.77624602333,1385.3479853479853,
1.583380066836792E12,3.0,0.20712620712620713,4827.974276527331,1385.3479853479853,
1.5833800668446045E12,3.0,0.2066822066822067,4838.345864661654,1385.3479853479853,
1.583380066852417E12,3.0,0.20934620934620934,4776.77624602333,1384.6153846153845,
1.5833800668602295E12,3.0,0.20535020535020537,4869.729729729729,1385.3479853479853,
1.583380066868042E12,3.0,0.20890220890220892,4786.92879914984,1385.3479853479853,
1.5833800668758545E12,3.0,0.20757020757020755,4817.64705882353,1386.080586080586,
1.583380066883667E12,3.0,0.20623820623820627,4848.762109795479,1386.080586080586,
1.5833800668914795E12,3.0,0.2097902097902098,4766.666666666667,1386.8131868131868,
1.583380066899292E12,3.0,0.20623820623820627,4848.762109795479,1388.278388278388,
1.5833800669071045E12,3.0,0.20801420801420803,4807.363927427961,1389.7435897435896,
1.583380066914917E12,3.0,0.20890220890220892,4786.92879914984,1392.6739926739926,
1.5833800669227295E12,3.0,0.20579420579420582,4859.223300970873,1397.8021978021977,
1.583380066930542E12,3.0,0.2097902097902098,4766.666666666667,1403.6630036630036,
1.5833800669383545E12,3.0,0.2066822066822067,4838.345864661654,1413.1868131868132,
1.583380066946167E12,3.0,0.20845820845820848,4797.124600638977,1422.7106227106226,
1.5833800669539795E12,3.0,0.2097902097902098,4766.666666666667,1433.6996336996335,
1.583380066961792E12,3.0,0.20623820623820627,4848.762109795479,1442.4908424908424,
1.5833800669696045E12,3.0,0.2106782106782107,4746.575342465753,1452.7472527472526,
1.583380066977417E12,3.0,0.20757020757020755,4817.64705882353,1461.5384615384614,
1.5833800669852295E12,3.0,0.20845820845820848,4797.124600638977,1468.8644688644688,
1.583380066993042E12,3.0,0.2106782106782107,4746.575342465753,1473.260073260073,
1.5833800670008545E12,3.0,0.2066822066822067,4838.345864661654,1475.4578754578754,
1.583380067008667E12,3.0,0.2102342102342102,4756.599788806759,1474.7252747252746,
1.5833800670164795E12,3.0,0.20845820845820848,4797.124600638977,1470.3296703296703,
1.583380067024292E12,3.0,0.20801420801420803,4807.363927427961,1464.4688644688645,
1.5833800670321045E12,3.0,0.2106782106782107,4746.575342465753,1457.142857142857,
1.583380067039917E12,3.0,0.2066822066822067,4838.345864661654,1447.6190476190475,
