PartcipantID:kps150
RandID:150
InitialTimeStamp:21-54-36-843
block;trial;eventType;elapsedTime;EyeTrackerTime
4;12;ShowingSaccadeDot_Trial137_Position2;739.121;NA
4;12;ShowingSaccadeCross_Time0.8790149;739.238;NA
4;12;ShowingSaccadeDot_Trial138_Position0;740.122;NA
4;12;ShowingSaccadeCross_Time0.9176336;740.238;NA
4;12;ShowingSaccadeDot_Trial139_Position3;741.172;NA
4;12;ShowingSaccadeCross_Time1.173531;741.273;NA
4;12;ShowingSaccadeDot_Trial140_Position1;742.45;NA
4;12;ShowingSaccadeCross_Time1.209206;742.55;NA
4;12;ShowingSaccadeDot_Trial141_Position3;743.768;NA
4;12;ShowingSaccadeCross_Time0.8051271;743.868;NA
4;12;ShowingSaccadeDot_Trial142_Position3;744.685;NA
4;12;ShowingSaccadeCross_Time1.172514;744.785;NA
4;12;ShowingSaccadeDot_Trial143_Position1;745.971;NA
4;12;ShowingSaccadeCross_Time0.6623932;746.088;NA
4;12;ShowingSaccadeDot_Trial144_Position3;746.754;NA
4;12;ShowingSaccadeCross_Time0.8908612;746.87;NA
4;12;ShowingSaccadeDot_Trial145_Position0;747.771;NA
4;12;ShowingSaccadeCross_Time1.208768;747.889;NA
4;12;ShowingSaccadeDot_Trial146_Position2;749.114;NA
4;12;ShowingSaccadeCross_Time0.958744;749.231;NA
4;12;ShowingSaccadeDot_Trial147_Position2;750.198;NA
4;12;ShowingSaccadeCross_Time1.172496;750.298;NA
4;12;ShowingSaccadeDot_Trial148_Position2;751.483;NA
4;12;ShowingSaccadeCross_Time0.7028393;751.583;NA
4;12;ShowingSaccadeDot_Trial149_Position1;752.3;NA
4;12;ShowingSaccadeCross_Time0.8719155;752.417;NA
4;12;ShowingSaccadeDot_Trial150_Position2;753.292;NA
4;12;ShowingSaccadeCross_Time1.313456;753.392;NA
4;12;ShowingSaccadeDot_Trial151_Position0;754.71;NA
4;12;ShowingSaccadeCross_Time1.504248;754.81;NA
4;12;ShowingSaccadeDot_Trial152_Position1;756.327;NA
4;12;ShowingSaccadeCross_Time1.010699;756.444;NA
4;12;ShowingSaccadeDot_Trial153_Position0;757.461;NA
4;12;ShowingSaccadeCross_Time0.5783768;757.577;NA
4;12;ShowingSaccadeDot_Trial154_Position1;758.162;NA
4;12;ShowingSaccadeCross_Time0.8546093;758.278;NA
4;12;ShowingSaccadeDot_Trial155_Position3;759.145;NA
4;12;ShowingSaccadeCross_Time1.141822;759.263;NA
4;12;ShowingSaccadeDot_Trial156_Position3;760.405;NA
4;12;ShowingSaccadeCross_Time0.8439764;760.521;NA
4;12;ShowingSaccadeDot_Trial157_Position0;761.372;NA
4;12;ShowingSaccadeCross_Time1.079435;761.472;NA
4;12;ShowingSaccadeDot_Trial158_Position2;762.557;NA
4;12;ShowingSaccadeCross_Time0.5366281;762.657;NA
4;12;ShowingSaccadeDot_Trial159_Position1;763.208;NA
4;12;ShowingSaccadeCross_Time1.127096;763.325;NA
4;12;ShowingSaccadeDot_Trial160_Position3;764.459;NA
4;12;ShowingSaccadeCross_Time0.8212627;764.559;NA
4;12;ShowingSaccadeDot_Trial161_Position1;765.393;NA
4;12;ShowingSaccadeCross_Time1.258466;765.493;NA
4;12;ShowingSaccadeDot_Trial162_Position2;766.761;NA
4;12;ShowingSaccadeCross_Time0.732238;766.877;NA
4;12;ShowingSaccadeDot_Trial163_Position1;767.611;NA
4;12;ShowingSaccadeCross_Time0.5510861;767.729;NA
4;12;ShowingSaccadeDot_Trial164_Position2;768.284;NA
4;12;ShowingSaccadeCross_Time1.26822;768.385;NA
4;12;ShowingSaccadeDot_Trial165_Position2;769.669;NA
4;12;ShowingSaccadeCross_Time0.909301;769.786;NA
4;12;ShowingSaccadeDot_Trial166_Position3;770.706;NA
4;12;ShowingSaccadeCross_Time1.287417;770.806;NA
4;12;ShowingSaccadeDot_Trial167_Position2;772.109;NA
4;12;ShowingSaccadeCross_Time1.34131;772.209;NA
4;12;ShowingSaccadeDot_Trial168_Position0;773.553;NA
4;12;ShowingSaccadeCross_Time0.6933935;773.669;NA
4;12;ShowingSaccadeDot_Trial169_Position1;774.369;NA
4;12;ShowingSaccadeCross_Time1.329991;774.47;NA
4;12;ShowingSaccadeDot_Trial170_Position2;775.804;NA
4;12;ShowingSaccadeCross_Time1.287051;775.904;NA
4;12;ShowingSaccadeDot_Trial171_Position2;777.205;NA
4;12;ShowingSaccadeCross_Time0.5297955;777.306;NA
4;12;ShowingSaccadeDot_Trial172_Position1;777.838;NA
4;12;ShowingSaccadeCross_Time0.8584637;777.939;NA
4;12;ShowingSaccadeDot_Trial173_Position3;778.806;NA
4;12;ShowingSaccadeCross_Time0.5954379;778.922;NA
4;12;ShowingSaccadeDot_Trial174_Position0;779.523;NA
4;12;ShowingSaccadeCross_Time0.5879287;779.639;NA
4;12;ShowingSaccadeDot_Trial175_Position0;780.224;NA
4;12;ShowingSaccadeCross_Time1.139186;780.34;NA
4;12;ShowingSaccadeDot_Trial176_Position3;781.491;NA
4;12;ShowingSaccadeCross_Time1.220716;781.592;NA
4;12;ShowingSaccadeDot_Trial177_Position3;782.826;NA
4;12;ShowingSaccadeCross_Time0.9819732;782.927;NA
4;12;ShowingSaccadeDot_Trial178_Position0;783.916;NA
4;12;ShowingSaccadeCross_Time0.9045867;784.016;NA
4;12;ShowingSaccadeDot_Trial179_Position0;784.933;NA
4;12;ShowingSaccadeCross_Time1.285585;785.05;NA
4;12;ShowingSaccadeDot_Trial180_Position2;786.334;NA
5;0;InterBlockRest;786.523;NA
5;1;InterTrialRest_Time6;809.809;NA
5;1;ShowNumber;815.851;NA
5;1;Trial;817.107;NA
5;1;AnswerScreen;818.099;NA
5;1;TrialAnswer;818.144;NA
5;1;EnterNumber;819.186;NA
5;2;InterTrialRest_Time6;820.218;NA
5;2;ShowNumber;826.259;NA
5;2;Trial;827.511;NA
5;2;AnswerScreen;828.5;NA
5;2;TrialAnswer;828.55;NA
5;2;EnterNumber;829.601;NA
5;3;InterTrialRest_Time7;830.635;NA
5;3;ShowNumber;837.687;NA
5;3;Trial;838.744;NA
5;3;AnswerScreen;839.75;NA
5;3;TrialAnswer;839.978;NA
5;3;EnterNumber;841.009;NA
5;4;InterTrialRest_Time6;842.06;NA
5;4;ShowNumber;848.305;NA
5;4;Trial;849.352;NA
5;4;AnswerScreen;850.357;NA
5;4;TrialAnswer;850.386;NA
5;4;EnterNumber;851.413;NA
5;5;InterTrialRest_Time5;852.454;NA
5;5;ShowNumber;857.517;NA
5;5;Trial;858.574;NA
5;5;AnswerScreen;859.589;NA
5;5;TrialAnswer;859.817;NA
5;5;EnterNumber;860.861;NA
5;6;InterTrialRest_Time7;861.918;NA
5;6;ShowNumber;868.996;NA
5;6;Trial;870.033;NA
5;6;AnswerScreen;871.051;NA
5;6;TrialAnswer;871.282;NA
5;6;EnterNumber;872.319;NA
5;7;InterTrialRest_Time5;873.366;NA
5;7;ShowNumber;878.407;NA
5;7;Trial;879.445;NA
5;7;AnswerScreen;880.45;NA
5;7;TrialAnswer;880.479;NA
5;7;EnterNumber;881.507;NA
5;8;InterTrialRest_Time5;882.547;NA
5;8;ShowNumber;887.61;NA
5;8;Trial;888.65;NA
5;8;AnswerScreen;889.656;NA
5;8;TrialAnswer;889.685;NA
5;8;EnterNumber;890.713;NA
5;9;InterTrialRest_Time7;891.747;NA
5;9;ShowNumber;898.79;NA
5;9;Trial;899.827;NA
5;9;AnswerScreen;900.834;NA
5;9;TrialAnswer;900.863;NA
5;9;EnterNumber;901.893;NA
5;10;InterTrialRest_Time6;902.941;NA
5;10;ShowNumber;909.189;NA
5;10;Trial;910.262;NA
5;10;AnswerScreen;911.269;NA
5;10;TrialAnswer;911.503;NA
5;10;EnterNumber;912.523;NA
5;11;InterTrialRest_Time7;913.616;NA
5;11;ShowNumber;920.859;NA
5;11;Trial;921.897;NA
5;11;AnswerScreen;922.903;NA
5;11;TrialAnswer;922.932;NA
5;11;EnterNumber;923.962;NA
5;12;InterTrialRest_Time5;925;NA
5;12;ShowNumber;930.046;NA
5;12;Trial;931.089;NA
5;12;AnswerScreen;932.095;NA
5;12;TrialAnswer;932.124;NA
5;12;EnterNumber;933.153;NA
5;13;InterTrialRest_Time1;934.189;NA
6;0;InterBlockRest;935.432;NA
6;1;InterTrialRest_Time6;969.707;NA
6;1;ShowNumber;975.76;NA
6;1;Trial;976.806;NA
6;1;AnswerScreen;977.812;NA
6;1;TrialAnswer;977.841;NA
6;1;EnterNumber;978.865;NA
6;2;InterTrialRest_Time6;979.922;NA
6;2;ShowNumber;985.961;NA
6;2;Trial;987.016;NA
6;2;AnswerScreen;988.024;NA
6;2;TrialAnswer;988.252;NA
6;2;EnterNumber;989.281;NA
6;3;InterTrialRest_Time7;990.314;NA
6;3;ShowNumber;997.356;NA
6;3;Trial;998.393;NA
6;3;AnswerScreen;999.399;NA
6;3;TrialAnswer;999.627;NA
6;3;EnterNumber;1000.659;NA
6;4;InterTrialRest_Time5;1001.707;NA
6;4;ShowNumber;1006.748;NA
6;4;Trial;1007.786;NA
6;4;AnswerScreen;1008.796;NA
6;4;TrialAnswer;1009.023;NA
6;4;EnterNumber;1010.056;NA
6;5;InterTrialRest_Time6;1011.113;NA
6;5;ShowNumber;1017.153;NA
6;5;Trial;1018.191;NA
6;5;AnswerScreen;1019.198;NA
6;5;TrialAnswer;1019.227;NA
6;5;EnterNumber;1020.257;NA
6;6;InterTrialRest_Time6;1021.287;NA
6;6;ShowNumber;1027.327;NA
6;6;Trial;1028.379;NA
6;6;AnswerScreen;1029.384;NA
6;6;TrialAnswer;1029.412;NA
6;6;EnterNumber;1030.424;NA
6;7;InterTrialRest_Time7;1031.475;NA
6;7;ShowNumber;1038.524;NA
6;7;Trial;1039.561;NA
6;7;AnswerScreen;1040.566;NA
6;7;TrialAnswer;1040.793;NA
6;7;ParticipantAnswer;1041.413;NA
6;7;EnterNumber;1041.822;NA
6;8;InterTrialRest_Time5;1042.873;NA
6;8;ShowNumber;1048.122;NA
6;8;Trial;1049.174;NA
6;8;AnswerScreen;1050.204;NA
6;8;TrialAnswer;1050.428;NA
6;8;ParticipantAnswer;1051.014;NA
6;8;EnterNumber;1051.441;NA
6;9;InterTrialRest_Time7;1052.489;NA
6;9;ShowNumber;1059.551;NA
6;9;Trial;1060.809;NA
6;9;AnswerScreen;1061.815;NA
6;9;TrialAnswer;1061.844;NA
6;9;ParticipantAnswer;1062.712;NA
6;9;EnterNumber;1062.872;NA
6;10;InterTrialRest_Time7;1063.903;NA
6;10;ShowNumber;1070.951;NA
6;10;Trial;1072;NA
6;10;AnswerScreen;1073.007;NA
6;10;TrialAnswer;1073.236;NA
6;10;EnterNumber;1074.267;NA
6;11;InterTrialRest_Time5;1074.331;NA
6;11;InterTrialRest_Time5;1074.374;NA
6;11;ShowNumber;1079.416;NA
6;11;Trial;1080.452;NA
6;11;AnswerScreen;1081.457;NA
6;11;TrialAnswer;1081.486;NA
6;11;ParticipantAnswer;1082.024;NA
6;11;EnterNumber;1082.517;NA
6;12;InterTrialRest_Time5;1083.549;NA
6;12;ShowNumber;1088.589;NA
6;12;Trial;1089.642;NA
6;12;AnswerScreen;1090.649;NA
6;12;TrialAnswer;1090.876;NA
6;12;ParticipantAnswer;1091.74;NA
6;12;EnterNumber;1091.916;NA
6;13;InterTrialRest_Time1;1092.948;NA
6;12;Saccade72;1093.991;NA
6;12;ShowingSaccadeCross_Time1.278607;1094.04;NA
6;12;ShowingSaccadeDot_Trial181_Position1;1095.298;NA
6;12;ShowingSaccadeCross_Time1.013312;1095.398;NA
6;12;ShowingSaccadeDot_Trial182_Position2;1096.415;NA
6;12;ShowingSaccadeCross_Time0.8018624;1096.532;NA
6;12;ShowingSaccadeDot_Trial183_Position0;1097.332;NA
6;12;ShowingSaccadeCross_Time1.390069;1097.449;NA
6;12;ShowingSaccadeDot_Trial184_Position2;1098.85;NA
6;12;ShowingSaccadeCross_Time1.24375;1098.966;NA
6;12;ShowingSaccadeDot_Trial185_Position1;1100.218;NA
6;12;ShowingSaccadeCross_Time1.506869;1100.317;NA
6;12;ShowingSaccadeDot_Trial186_Position0;1101.834;NA
6;12;ShowingSaccadeCross_Time0.5234177;1101.951;NA
6;12;ShowingSaccadeDot_Trial187_Position2;1102.485;NA
6;12;ShowingSaccadeCross_Time1.271304;1102.585;NA
6;12;ShowingSaccadeDot_Trial188_Position1;1103.869;NA
6;12;ShowingSaccadeCross_Time1.294286;1103.985;NA
6;12;ShowingSaccadeDot_Trial189_Position0;1105.287;NA
6;12;ShowingSaccadeCross_Time1.138743;1105.388;NA
6;12;ShowingSaccadeDot_Trial190_Position3;1106.528;NA
6;12;ShowingSaccadeCross_Time1.06421;1106.646;NA
6;12;ShowingSaccadeDot_Trial191_Position2;1107.712;NA
6;12;ShowingSaccadeCross_Time0.6256323;1107.812;NA
6;12;ShowingSaccadeDot_Trial192_Position3;1108.446;NA
6;12;ShowingSaccadeCross_Time0.9654447;1108.546;NA
6;12;ShowingSaccadeDot_Trial193_Position3;1109.514;NA
6;12;ShowingSaccadeCross_Time0.5632383;1109.614;NA
6;12;ShowingSaccadeDot_Trial194_Position2;1110.181;NA
6;12;ShowingSaccadeCross_Time1.26519;1110.281;NA
6;12;ShowingSaccadeDot_Trial195_Position0;1111.549;NA
6;12;ShowingSaccadeCross_Time0.9210708;1111.649;NA
6;12;ShowingSaccadeDot_Trial196_Position0;1112.583;NA
6;12;ShowingSaccadeCross_Time0.9341977;1112.699;NA
6;12;ShowingSaccadeDot_Trial197_Position0;1113.65;NA
6;12;ShowingSaccadeCross_Time0.8790149;1113.767;NA
6;12;ShowingSaccadeDot_Trial198_Position0;1114.651;NA
6;12;ShowingSaccadeCross_Time0.9176336;1114.768;NA
6;12;ShowingSaccadeDot_Trial199_Position2;1115.701;NA
6;12;ShowingSaccadeCross_Time1.173531;1115.802;NA
6;12;ShowingSaccadeDot_Trial200_Position1;1116.985;NA
6;12;ShowingSaccadeCross_Time1.209206;1117.102;NA
6;12;ShowingSaccadeDot_Trial201_Position1;1125.309;NA
6;12;ShowingSaccadeCross_Time0.8051271;1125.41;NA
6;12;ShowingSaccadeDot_Trial202_Position1;1126.226;NA
6;12;ShowingSaccadeCross_Time1.172514;1126.326;NA
6;12;ShowingSaccadeDot_Trial203_Position2;1127.51;NA
6;12;ShowingSaccadeCross_Time0.6623932;1127.61;NA
6;12;ShowingSaccadeDot_Trial204_Position0;1128.278;NA
6;12;ShowingSaccadeCross_Time0.8908612;1128.378;NA
6;12;ShowingSaccadeDot_Trial205_Position3;1129.278;NA
6;12;ShowingSaccadeCross_Time1.208768;1129.394;NA
6;12;ShowingSaccadeDot_Trial206_Position2;1130.611;NA
6;12;ShowingSaccadeCross_Time0.958744;1130.711;NA
6;12;ShowingSaccadeDot_Trial207_Position1;1131.678;NA
6;12;ShowingSaccadeCross_Time1.172496;1131.778;NA
6;12;ShowingSaccadeDot_Trial208_Position1;1132.962;NA
6;12;ShowingSaccadeCross_Time0.7028393;1133.062;NA
6;12;ShowingSaccadeDot_Trial209_Position2;1133.779;NA
6;12;ShowingSaccadeCross_Time0.8719155;1133.896;NA
6;12;ShowingSaccadeDot_Trial210_Position3;1134.779;NA
6;12;ShowingSaccadeCross_Time1.313456;1134.879;NA
6;12;ShowingSaccadeDot_Trial211_Position1;1136.197;NA
6;12;ShowingSaccadeCross_Time1.504248;1136.296;NA
6;12;ShowingSaccadeDot_Trial212_Position0;1137.814;NA
6;12;ShowingSaccadeCross_Time1.010699;1137.914;NA
6;12;ShowingSaccadeDot_Trial213_Position1;1138.932;NA
6;12;ShowingSaccadeCross_Time0.5783768;1139.035;NA
6;12;ShowingSaccadeDot_Trial214_Position2;1139.619;NA
6;12;ShowingSaccadeCross_Time0.8546093;1139.72;NA
6;12;ShowingSaccadeDot_Trial215_Position2;1140.587;NA
6;12;ShowingSaccadeCross_Time1.141822;1140.694;NA
6;12;ShowingSaccadeDot_Trial216_Position3;1141.845;NA
6;12;ShowingSaccadeCross_Time0.8439764;1141.961;NA
6;12;ShowingSaccadeDot_Trial217_Position1;1142.811;NA
6;12;ShowingSaccadeCross_Time1.079435;1142.928;NA
6;12;ShowingSaccadeDot_Trial218_Position0;1144.012;NA
6;12;ShowingSaccadeCross_Time0.5366281;1144.129;NA
6;12;ShowingSaccadeDot_Trial219_Position3;1144.679;NA
6;12;ShowingSaccadeCross_Time1.127096;1144.795;NA
6;12;ShowingSaccadeDot_Trial220_Position3;1145.93;NA
6;12;ShowingSaccadeCross_Time0.8212627;1146.046;NA
6;12;ShowingSaccadeDot_Trial221_Position0;1146.88;NA
6;12;ShowingSaccadeCross_Time1.258466;1146.98;NA
6;12;ShowingSaccadeDot_Trial222_Position3;1148.248;NA
6;12;ShowingSaccadeCross_Time0.732238;1148.348;NA
6;12;ShowingSaccadeDot_Trial223_Position3;1149.081;NA
6;12;ShowingSaccadeCross_Time0.5510861;1149.181;NA
6;12;ShowingSaccadeDot_Trial224_Position1;1149.748;NA
6;12;ShowingSaccadeCross_Time1.26822;1149.865;NA
6;12;ShowingSaccadeDot_Trial225_Position2;1151.148;NA
6;12;ShowingSaccadeCross_Time0.909301;1151.248;NA
6;12;ShowingSaccadeDot_Trial226_Position1;1152.166;NA
6;12;ShowingSaccadeCross_Time1.287417;1152.266;NA
6;12;ShowingSaccadeDot_Trial227_Position3;1153.566;NA
6;12;ShowingSaccadeCross_Time1.34131;1153.666;NA
6;12;ShowingSaccadeDot_Trial228_Position2;1155.017;NA
6;12;ShowingSaccadeCross_Time0.6933935;1155.117;NA
6;12;ShowingSaccadeDot_Trial229_Position0;1155.818;NA
6;12;ShowingSaccadeCross_Time1.329991;1155.924;NA
6;12;ShowingSaccadeDot_Trial230_Position2;1157.257;NA
6;12;ShowingSaccadeCross_Time1.287051;1157.358;NA
6;12;ShowingSaccadeDot_Trial231_Position0;1158.659;NA
6;12;ShowingSaccadeCross_Time0.5297955;1158.775;NA
6;12;ShowingSaccadeDot_Trial232_Position0;1159.309;NA
6;12;ShowingSaccadeCross_Time0.8584637;1159.426;NA
6;12;ShowingSaccadeDot_Trial233_Position3;1160.295;NA
6;12;ShowingSaccadeCross_Time0.5954379;1160.412;NA
6;12;ShowingSaccadeDot_Trial234_Position3;1161.012;NA
6;12;ShowingSaccadeCross_Time0.5879287;1161.13;NA
6;12;ShowingSaccadeDot_Trial235_Position3;1161.729;NA
6;12;ShowingSaccadeCross_Time1.139186;1161.829;NA
6;12;ShowingSaccadeDot_Trial236_Position2;1162.98;NA
6;12;ShowingSaccadeCross_Time1.220716;1163.097;NA
6;12;ShowingSaccadeDot_Trial237_Position1;1164.33;NA
6;12;ShowingSaccadeCross_Time0.9819732;1164.431;NA
6;12;ShowingSaccadeDot_Trial238_Position0;1165.431;NA
6;12;ShowingSaccadeCross_Time0.9045867;1165.547;NA
6;12;ShowingSaccadeDot_Trial239_Position1;1166.464;NA
6;12;ShowingSaccadeCross_Time1.285585;1166.581;NA
6;12;ShowingSaccadeDot_Trial240_Position3;1167.882;NA
6;12;End;1168.126;NA
6;12;Payment;1171.122;NA
